"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/16/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 6,756 Crashes containing 14,925 Units and 16,139 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2020 or 2021 or 2022 or 2023 or 2024 or 2025"
"County Is Equal To HARRIS"
"Crash Severity Is In A - SUSPECTED SERIOUS INJURY or B - SUSPECTED MINOR INJURY or C - POSSIBLE INJURY or K - FATAL INJURY"
"Unit Description Is In 4 - PEDESTRIAN"
"TxDOT Reportable Flag Is True "


"Crash ID","Active School Zone Flag","At Intersection Flag","Bridge Detail","City","Contributing Factors","Crash Date","Crash Month","Crash Severity","Crash Time","Crash Year","DA","Day of Week","Hour of Day","Intersecting Road Speed Limit","Intersection Related","Latitude","Left Curb Type","Left Shoulder Type","Left Shoulder Use","Light Condition","Longitude","Number of Lanes","Object Struck","Population Group","Right Curb Type","Right of Way Usual Width","Right Shoulder Type","Right Shoulder Use","Road Base Type","Section","Section 2","Speed Limit","Street Name","Street Number","Surface Width","TxDOT Reportable Flag","Weather Condition"
"18686035","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - DRUG","2022-01-06","1","C - POSSIBLE INJURY","1405","2022","60","THURSDAY","14:00 - 14:59","-1","INTERSECTION","29.86403478","No Data","No Data","No Data","1 - DAYLIGHT","-95.3126531","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","CALGARY LN","5198","No Data","Yes","1 - CLEAR"
"18689420","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-06","1","C - POSSIBLE INJURY","1440","2022","40","THURSDAY","14:00 - 14:59","-1","NON INTERSECTION","29.73779892","No Data","No Data","No Data","1 - DAYLIGHT","-95.50102052","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","S VOSS RD","NO DATA","No Data","Yes","1 - CLEAR"
"18696413","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-06","1","C - POSSIBLE INJURY","1814","2022","20","THURSDAY","18:00 - 18:59","-1","INTERSECTION RELATED","29.75080218","No Data","No Data","No Data","1 - DAYLIGHT","-95.37490091","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","SMITH ST","2102","No Data","Yes","1 - CLEAR"
"18704035","NO","false","NOT APPLICABLE","HOUSTON","PARKED AND FAILED TO SET BRAKES","2022-01-06","1","C - POSSIBLE INJURY","1029","2022","P","THURSDAY","10:00 - 10:59","-1","NON INTERSECTION","29.70694969","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.25227351","6","HIT MEDIAN BARRIER (CONCRETE OR CABLE)","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","65","SH0225","NO DATA","116","Yes","1 - CLEAR"
"18706709","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO CONTROL SPEED","2022-01-07","1","A - SUSPECTED SERIOUS INJURY","0643","2022","10","FRIDAY","06:00 - 06:59","-1","INTERSECTION RELATED","29.61172483","No Data","No Data","No Data","5 - DAWN","-95.26647312","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","FUQUA ST","8500","No Data","Yes","2 - CLOUDY"
"18718511","NO","true","NOT APPLICABLE","OUTSIDE CITY LIMITS","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-07","1","B - SUSPECTED MINOR INJURY","0720","2022","1D","FRIDAY","07:00 - 07:59","-1","INTERSECTION RELATED","30.01283697","NONE","NONE (UNPAVED)","NO DESIGNATED USE","1 - DAYLIGHT","-95.45318976","6","NOT APPLICABLE","RURAL","NONE","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","1","No Data","45","FM1960","1599","116","Yes","1 - CLEAR"
"18732331","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-07","1","A - SUSPECTED SERIOUS INJURY","2155","2022","30","FRIDAY","21:00 - 21:59","-1","NON INTERSECTION","29.83743381","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.3548792","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BERRY RD","1600","No Data","Yes","1 - CLEAR"
"18687663","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO DRIVE IN SINGLE LANE","2022-01-08","1","A - SUSPECTED SERIOUS INJURY","0918","2022","20","SATURDAY","09:00 - 09:59","-1","NON INTERSECTION","29.65744415","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.38727679","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","60","SH0288","NO DATA","72","Yes","3 - RAIN"
"18691634","NO","true","NOT APPLICABLE","HOUSTON","DISREGARD STOP SIGN OR LIGHT;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-08","1","B - SUSPECTED MINOR INJURY","1000","2022","60","SATURDAY","10:00 - 10:59","-1","INTERSECTION RELATED","29.70342481","No Data","No Data","No Data","1 - DAYLIGHT","-95.36707309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","DIXIE DR","3455","No Data","Yes","3 - RAIN"
"18697915","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO DRIVE IN SINGLE LANE","2022-01-08","1","A - SUSPECTED SERIOUS INJURY","2210","2022","20","SATURDAY","22:00 - 22:59","-1","NON INTERSECTION","29.77949047","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.34014446","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","60","EASTEX FWY","NO DATA","No Data","Yes","3 - RAIN"
"18702341","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2022-01-08","1","A - SUSPECTED SERIOUS INJURY","2055","2022","NO DATA","SATURDAY","20:00 - 20:59","-1","NON INTERSECTION","30.07882157","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.49673304","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","RHODES RD","21600","No Data","Yes","1 - CLEAR"
"18707696","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","NONE","2022-01-08","1","C - POSSIBLE INJURY","2011","2022","2E","SATURDAY","20:00 - 20:59","-1","INTERSECTION RELATED","29.9133147","No Data","No Data","No Data","2 - DARK, NOT LIGHTED","-95.38676889","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","-1","BRANDING IRON LN","697","No Data","Yes","1 - CLEAR"
"18708536","NO","false","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-08","1","C - POSSIBLE INJURY","2006","2022","50","SATURDAY","20:00 - 20:59","-1","INTERSECTION RELATED","29.74074718","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.45825024","7","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","17","No Data","50","IH0610","NO DATA","96","Yes","3 - RAIN"
"18689293","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-09","1","B - SUSPECTED MINOR INJURY","1555","2022","10","SUNDAY","15:00 - 15:59","-1","INTERSECTION RELATED","29.7757348","No Data","No Data","No Data","1 - DAYLIGHT","-95.3156531","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","LOCKWOOD DR","NO DATA","No Data","Yes","1 - CLEAR"
"18704376","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-09","1","K - FATAL INJURY","1943","2022","10","SUNDAY","19:00 - 19:59","-1","NON INTERSECTION","29.740729","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.26498416","10","NOT APPLICABLE","250,000 POP AND OVER","CURB-SUB-SURFACE ONLY","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","15","No Data","60","IH0610","NO DATA","122","Yes","2 - CLOUDY"
"18706775","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-10","1","C - POSSIBLE INJURY","1233","2022","70","MONDAY","12:00 - 12:59","-1","INTERSECTION RELATED","29.71536481","No Data","No Data","No Data","1 - DAYLIGHT","-95.39649308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","FANNIN ST","NO DATA","No Data","Yes","1 - CLEAR"
"18712320","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - YIELD SIGN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-10","1","C - POSSIBLE INJURY","0751","2022","20","MONDAY","07:00 - 07:59","-1","INTERSECTION","29.67449482","No Data","No Data","No Data","1 - DAYLIGHT","-95.26946312","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BELLFORT ST","NO DATA","No Data","Yes","1 - CLEAR"
"18691808","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-11","1","C - POSSIBLE INJURY","0827","2022","10","TUESDAY","08:00 - 08:59","-1","INTERSECTION RELATED","29.7607648","No Data","No Data","No Data","1 - DAYLIGHT","-95.36573309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","CAPITOL ST","699","No Data","Yes","1 - CLEAR"
"18693775","NO","false","STRUCTURE NOT HIT","HUNTERS CREEK VILLAGE","DRIVER INATTENTION;FAILED TO CONTROL SPEED;FAILED TO DRIVE IN SINGLE LANE;CELL/MOBILE DEVICE USE - OTHER","2022-01-12","1","A - SUSPECTED SERIOUS INJURY","1155","2022","NO DATA","WEDNESDAY","11:00 - 11:59","-1","NON INTERSECTION","29.7842015","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.4957264","14","NOT APPLICABLE","2,500 - 4,999 POP","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","7","No Data","60","IH0010","NO DATA","180","Yes","1 - CLEAR"
"18702903","NO","true","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-12","1","B - SUSPECTED MINOR INJURY","0612","2022","50","WEDNESDAY","06:00 - 06:59","-1","INTERSECTION RELATED","29.77652604","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","2 - DARK, NOT LIGHTED","-95.39869268","10","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","7","No Data","35","IH0010","NO DATA","132","Yes","2 - CLOUDY"
"18717974","NO","true","NOT APPLICABLE","HOUSTON","DISREGARD STOP AND GO SIGNAL;FLEEING OR EVADING POLICE;UNSAFE SPEED","2022-01-12","1","K - FATAL INJURY","2253","2022","10","WEDNESDAY","22:00 - 22:59","-1","INTERSECTION","29.84052478","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.3190431","No Data","HIT OTHER FIXED OBJECT","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","LAURA KOPPE RD","NO DATA","No Data","Yes","1 - CLEAR"
"18694259","NO","false","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION","2022-01-13","1","C - POSSIBLE INJURY","0810","2022","20","THURSDAY","08:00 - 08:59","-1","NON INTERSECTION","29.6992075","No Data","No Data","No Data","1 - DAYLIGHT","-95.59242043","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","JETTY LN","7312","No Data","Yes","1 - CLEAR"
"18695133","NO","true","NOT APPLICABLE","SEABROOK","DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-13","1","B - SUSPECTED MINOR INJURY","1900","2022","NO DATA","THURSDAY","19:00 - 19:59","-1","INTERSECTION RELATED","29.56294654","CURB-SUB-SURFACE ONLY","BITUMINOUS SURFACE (PAVED)","BICYCLE","3 - DARK, LIGHTED","-95.04237357","6","NOT APPLICABLE","10,000 - 24,999 POP","CURB-SUB-SURFACE ONLY","No Data","BITUMINOUS SURFACE (PAVED)","BICYCLE","No Data","1","No Data","35","SHNASA","3438","83","Yes","1 - CLEAR"
"18696090","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-13","1","B - SUSPECTED MINOR INJURY","2054","2022","30","THURSDAY","20:00 - 20:59","-1","INTERSECTION RELATED","29.70604481","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.42309308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","BROMPTON ST","NO DATA","No Data","Yes","1 - CLEAR"
"18696616","NO","false","NOT APPLICABLE","HOUSTON","DISABLED IN TRAFFIC LANE; HAD BEEN DRINKING","2022-01-13","1","K - FATAL INJURY","0232","2022","20","THURSDAY","02:00 - 02:59","-1","NON INTERSECTION","29.72556608","NONE","NONE (UNPAVED)","NO DESIGNATED USE","2 - DARK, NOT LIGHTED","-95.33305745","8","HIT CONCRETE TRAFFIC BARRIER (NOT IN MEDIAN)","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","3","No Data","60","IH0045","NO DATA","120","Yes","1 - CLEAR"
"18697364","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO DRIVE IN SINGLE LANE","2022-01-13","1","A - SUSPECTED SERIOUS INJURY","1653","2022","1E","THURSDAY","16:00 - 16:59","-1","NON INTERSECTION","29.89794752","No Data","No Data","No Data","1 - DAYLIGHT","-95.52497304","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","45","FAIRBANKS N HOUSTON RD","NO DATA","No Data","Yes","1 - CLEAR"
"18697615","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-13","1","K - FATAL INJURY","1833","2022","30","THURSDAY","18:00 - 18:59","-1","NON INTERSECTION","29.72373013","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.50117306","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","35","HILLCROFT AVE","NO DATA","No Data","Yes","1 - CLEAR"
"18701050","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-13","1","K - FATAL INJURY","1210","2022","NO DATA","THURSDAY","12:00 - 12:59","-1","NON INTERSECTION","29.88326259","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","2 - DARK, NOT LIGHTED","-95.06416952","4","NOT APPLICABLE","RURAL","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","2","No Data","65","US0090","NO DATA","48","Yes","1 - CLEAR"
"18702228","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO CONTROL SPEED;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;UNDER INFLUENCE - ALCOHOL","2022-01-13","1","K - FATAL INJURY","1831","2022","NO DATA","THURSDAY","18:00 - 18:59","-1","NON INTERSECTION","29.70365042","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.64396622","6","NOT APPLICABLE","RURAL","CURB-SURFACE DRAINAGE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","5","No Data","45","SH0006","NO DATA","96","Yes","1 - CLEAR"
"18773218","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","OTHER (EXPLAIN IN NARRATIVE)","2022-01-13","1","B - SUSPECTED MINOR INJURY","1909","2022","4E","THURSDAY","19:00 - 19:59","-1","INTERSECTION","29.8189948","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.6843988","No Data","HIT HOUSE, BUILDING, OR BUILDING FIXTURE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","-1","WILD ORCHID DR","18404","No Data","Yes","1 - CLEAR"
"18697340","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-14","1","B - SUSPECTED MINOR INJURY","1600","2022","10","FRIDAY","16:00 - 16:59","-1","INTERSECTION RELATED","29.7602248","No Data","No Data","No Data","1 - DAYLIGHT","-95.36488309","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","CAPITOL ST","799","No Data","Yes","1 - CLEAR"
"18697645","NO","false","NOT APPLICABLE","PASADENA","NONE","2022-01-14","1","A - SUSPECTED SERIOUS INJURY","2130","2022","NO DATA","FRIDAY","21:00 - 21:59","-1","NON INTERSECTION","29.64675387","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.20784491","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","40","SHAVER ST","4221","No Data","Yes","1 - CLEAR"
"18697793","NO","false","NOT APPLICABLE","HOUSTON","OTHER (EXPLAIN IN NARRATIVE)","2022-01-14","1","B - SUSPECTED MINOR INJURY","2320","2022","10","FRIDAY","23:00 - 23:59","-1","NON INTERSECTION","29.77696993","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","3 - DARK, LIGHTED","-95.27243865","11","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","1","No Data","60","IH0010","NO DATA","132","Yes","1 - CLEAR"
"18702203","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE;OTHER (EXPLAIN IN NARRATIVE)","2022-01-14","1","A - SUSPECTED SERIOUS INJURY","2015","2022","1E","FRIDAY","20:00 - 20:59","-1","NON INTERSECTION","29.99783733","CURB-SUB-SURFACE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","2 - DARK, NOT LIGHTED","-95.48040072","6","NOT APPLICABLE","RURAL","CURB-SUB-SURFACE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","1","No Data","40","FM1960","3346","123","Yes","1 - CLEAR"
"18702888","NO","false","NOT APPLICABLE","PASADENA","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-14","1","A - SUSPECTED SERIOUS INJURY","1730","2022","NO DATA","FRIDAY","17:00 - 17:59","-1","NON INTERSECTION","29.7093366","No Data","No Data","No Data","6 - DUSK","-95.16837393","No Data","NOT APPLICABLE","100,000 - 249,999 POP","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","DARLING AVE","3147","No Data","Yes","1 - CLEAR"
"18704734","NO","false","NOT APPLICABLE","HOUSTON","TURNED WHEN UNSAFE","2022-01-14","1","C - POSSIBLE INJURY","0716","2022","50","FRIDAY","07:00 - 07:59","-1","DRIVEWAY ACCESS","29.6709768","No Data","No Data","No Data","1 - DAYLIGHT","-95.56516166","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","20","KIPP WAY DR","10672","No Data","Yes","1 - CLEAR"
"18732329","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-14","1","K - FATAL INJURY","2210","2022","40","FRIDAY","22:00 - 22:59","-1","INTERSECTION RELATED","29.69099711","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.4169461","6","NOT APPLICABLE","250,000 POP AND OVER","CURB-SURFACE DRAINAGE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","9","No Data","35","UA0090","NO DATA","66","Yes","1 - CLEAR"
"18707071","NO","false","NOT APPLICABLE","OUTSIDE CITY LIMITS","IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE);PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-15","1","B - SUSPECTED MINOR INJURY","1630","2022","NO DATA","SATURDAY","16:00 - 16:59","-1","NON INTERSECTION","29.89034479","No Data","No Data","No Data","1 - DAYLIGHT","-95.697473","No Data","NOT APPLICABLE","RURAL","No Data","No Data","No Data","No Data","No Data","No Data","No Data","25","PRAIRIE BLUFF DR","19000","No Data","Yes","1 - CLEAR"
"18700179","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-16","1","A - SUSPECTED SERIOUS INJURY","0345","2022","80","SUNDAY","03:00 - 03:59","-1","NON INTERSECTION","29.73572504","CURB-SURFACE DRAINAGE ONLY","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.63403622","8","NOT APPLICABLE","250,000 POP AND OVER","CURB-SURFACE DRAINAGE ONLY","No Data","NONE (UNPAVED)","NO DESIGNATED USE","No Data","4","No Data","40","FM1093","NO DATA","90","Yes","1 - CLEAR"
"18701826","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-16","1","B - SUSPECTED MINOR INJURY","1912","2022","30","SUNDAY","19:00 - 19:59","-1","NON INTERSECTION","29.65331327","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.563458","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","ROARK RD","NO DATA","No Data","Yes","1 - CLEAR"
"18702113","NO","true","NOT APPLICABLE","HOUSTON","DRIVER INATTENTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-16","1","C - POSSIBLE INJURY","1933","2022","20","SUNDAY","19:00 - 19:59","-1","INTERSECTION RELATED","29.8109148","No Data","No Data","No Data","3 - DARK, LIGHTED","-95.51249305","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","HAMMERLY BLVD","8901","No Data","Yes","1 - CLEAR"
"18704473","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-16","1","C - POSSIBLE INJURY","0523","2022","30","SUNDAY","05:00 - 05:59","-1","NON INTERSECTION","29.93872027","NONE","NONE (UNPAVED)","NO DESIGNATED USE","3 - DARK, LIGHTED","-95.38547446","6","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","NONE (UNPAVED)","NO DESIGNATED USE","STABILIZED EARTH OR FLEX (GRANULAR)","2","No Data","40","SL0008","NO DATA","72","Yes","1 - CLEAR"
"18707634","NO","true","NOT APPLICABLE","HOUSTON","FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","2022-01-16","1","K - FATAL INJURY","1653","2022","30","SUNDAY","16:00 - 16:59","-1","INTERSECTION RELATED","29.74119481","No Data","No Data","No Data","1 - DAYLIGHT","-95.40203308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","30","DUNLAVY ST","3501","No Data","Yes","1 - CLEAR"
"18730793","NO","false","NOT APPLICABLE","HOUSTON","PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-16","1","K - FATAL INJURY","1423","2022","30","SUNDAY","14:00 - 14:59","-1","NON INTERSECTION","29.81300278","NONE","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","1 - DAYLIGHT","-95.39806433","8","NOT APPLICABLE","250,000 POP AND OVER","NONE","No Data","BITUMINOUS SURFACE (PAVED)","EMERGENCY ONLY","No Data","14","No Data","65","IH0610","NO DATA","96","Yes","1 - CLEAR"
"18700654","NO","true","NOT APPLICABLE","HOUSTON","IMPAIRED VISIBILITY (EXPLAIN IN NARRATIVE);PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE","2022-01-17","1","A - SUSPECTED SERIOUS INJURY","0813","2022","50","MONDAY","08:00 - 08:59","-1","INTERSECTION RELATED","29.7614848","No Data","No Data","No Data","1 - DAYLIGHT","-95.41835308","No Data","NOT APPLICABLE","250,000 POP AND OVER","No Data","No Data","No Data","No Data","No Data","No Data","No Data","50","MEMORIAL DR","NO DATA","No Data","Yes","1 - CLEAR"
