Crash ID,Active School Zone Flag,At Intersection Flag,Bridge Detail,City,Contributing Factors,Crash Date,Crash Month,Crash Severity,Crash Time,Crash Year,DA,Day of Week,Hour of Day,Intersecting Road Speed Limit,Intersection Related,Latitude,Left Curb Type,Left Shoulder Type,Left Shoulder Use,Light Condition,Longitude,Number of Lanes,Object Struck,Population Group,Right Curb Type,Right of Way Usual Width,Right Shoulder Type,Right Shoulder Use,Road Base Type,Section,Section 2,Speed Limit,Street Name,Street Number,Surface Width,TxDOT Reportable Flag,Weather Condition
18017470,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,12/16/20,12,B - SUSPECTED MINOR INJURY,1247,2020,20,WEDNESDAY,12:00 - 12:59,-1,INTERSECTION,29.79867479,No Data,No Data,No Data,1 - DAYLIGHT,-95.3169431,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,LOCKWOOD DR,NO DATA,No Data,Yes,2 - CLOUDY
18027470,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DISREGARD STOP AND GO SIGNAL;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,12/18/20,12,B - SUSPECTED MINOR INJURY,1921,2020,NO DATA,FRIDAY,19:00 - 19:59,-1,INTERSECTION,29.79548479,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.14170315,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,DELL DALE ST,NO DATA,No Data,Yes,1 - CLEAR
18047296,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,12/21/20,12,B - SUSPECTED MINOR INJURY,1647,2020,4T,MONDAY,16:00 - 16:59,-1,INTERSECTION,29.77931481,No Data,No Data,No Data,6 - DUSK,-95.73567299,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,WESTGREEN BLVD,NO DATA,No Data,Yes,1 - CLEAR
18026958,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,12/22/20,12,B - SUSPECTED MINOR INJURY,520,2020,10,TUESDAY,05:00 - 05:59,-1,INTERSECTION,29.64407311,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"3 - DARK, LIGHTED",-95.2458638,9,NOT APPLICABLE,"250,000 POP AND OVER",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,45,IH0045,NO DATA,76,Yes,1 - CLEAR
18026968,NO,FALSE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,12/22/20,12,C - POSSIBLE INJURY,2240,2020,10,TUESDAY,22:00 - 22:59,-1,INTERSECTION RELATED,29.83038375,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.47688589,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,HILL OAK DR,4141,No Data,Yes,1 - CLEAR
18101206,NO,TRUE,NOT APPLICABLE,HOUSTON,DRIVER INATTENTION,12/22/20,12,C - POSSIBLE INJURY,815,2020,10,TUESDAY,08:00 - 08:59,-1,INTERSECTION,29.64456149,No Data,No Data,No Data,1 - DAYLIGHT,-95.24393979,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,REDFORD RD,1300,No Data,Yes,1 - CLEAR
18027111,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,12/23/20,12,C - POSSIBLE INJURY,1710,2020,30,WEDNESDAY,17:00 - 17:59,-1,NON INTERSECTION,29.79061406,No Data,No Data,No Data,1 - DAYLIGHT,-95.40228517,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,W 11TH ST,500,No Data,Yes,1 - CLEAR
18027149,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO CONTROL SPEED,12/23/20,12,C - POSSIBLE INJURY,2304,2020,2N,WEDNESDAY,23:00 - 23:59,-1,INTERSECTION RELATED,29.87097478,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.3217531,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,LITTLECREST RD,4500,No Data,Yes,1 - CLEAR
18031974,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/27/20,12,C - POSSIBLE INJURY,1655,2020,1,SUNDAY,16:00 - 16:59,-1,NON INTERSECTION,29.72172588,No Data,No Data,No Data,1 - DAYLIGHT,-95.3828151,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,BINZ ST,1792,No Data,Yes,1 - CLEAR
18043337,NO,TRUE,NOT APPLICABLE,HOUSTON,FAULTY EVASIVE ACTION,12/28/20,12,C - POSSIBLE INJURY,1829,2020,10,MONDAY,18:00 - 18:59,-1,INTERSECTION RELATED,29.84841478,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.3022131,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,HOMESTEAD RD,NO DATA,No Data,Yes,1 - CLEAR
18040898,NO,TRUE,NOT APPLICABLE,PASADENA,NONE,12/30/20,12,A - SUSPECTED SERIOUS INJURY,2003,2020,NO DATA,WEDNESDAY,20:00 - 20:59,-1,INTERSECTION RELATED,29.66497482,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.19616064,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,SPENCER HWY,3100,No Data,Yes,1 - CLEAR
18038786,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,12/31/20,12,A - SUSPECTED SERIOUS INJURY,1859,2020,10,THURSDAY,18:00 - 18:59,-1,NON INTERSECTION,29.73554552,CURB-SURFACE DRAINAGE ONLY,NONE (UNPAVED),NO DESIGNATED USE,"4 - DARK, UNKNOWN LIGHTING",-95.30576343,6,NOT APPLICABLE,"250,000 POP AND OVER",CURB-SURFACE DRAINAGE ONLY,No Data,NONE (UNPAVED),NO DESIGNATED USE,No Data,10,No Data,45,UA0090,NO DATA,76,Yes,1 - CLEAR
18042750,NO,FALSE,NOT APPLICABLE,PASADENA,NONE,12/31/20,12,A - SUSPECTED SERIOUS INJURY,1047,2020,NO DATA,THURSDAY,10:00 - 10:59,-1,NON INTERSECTION,29.67523837,No Data,No Data,No Data,1 - DAYLIGHT,-95.14004221,No Data,NOT APPLICABLE,"100,000 - 249,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,RED BLUFF RD,4601,No Data,Yes,3 - RAIN
18043958,NO,TRUE,NOT APPLICABLE,HOUSTON,DISREGARD STOP SIGN OR LIGHT,1/2/21,1,B - SUSPECTED MINOR INJURY,1245,2021,80,SATURDAY,12:00 - 12:59,-1,INTERSECTION,29.72292481,No Data,No Data,No Data,1 - DAYLIGHT,-95.40859308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,SUNSET BLVD,2101,No Data,Yes,1 - CLEAR
18045597,NO,FALSE,NOT APPLICABLE,HOUSTON,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,1/4/21,1,C - POSSIBLE INJURY,1543,2021,20,MONDAY,15:00 - 15:59,-1,NON INTERSECTION,29.79213583,No Data,No Data,No Data,1 - DAYLIGHT,-95.31611595,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,LOCKWOOD DR,3641,No Data,Yes,1 - CLEAR
18046735,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,OTHER (EXPLAIN IN NARRATIVE),1/4/21,1,B - SUSPECTED MINOR INJURY,620,2021,3D,MONDAY,06:00 - 06:59,-1,INTERSECTION,29.88871679,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"2 - DARK, NOT LIGHTED",-95.06329155,4,NOT APPLICABLE,RURAL,NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,4,No Data,35,FM2100,NO DATA,63,Yes,1 - CLEAR
18048682,NO,FALSE,NOT APPLICABLE,BAYTOWN,CHANGED LANE WHEN UNSAFE,1/4/21,1,B - SUSPECTED MINOR INJURY,1520,2021,NO DATA,MONDAY,15:00 - 15:59,-1,NON INTERSECTION,29.74573608,No Data,No Data,No Data,1 - DAYLIGHT,-94.95239745,No Data,NOT APPLICABLE,"50,000 - 99,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,NOLAN RD,NO DATA,No Data,Yes,1 - CLEAR
18051168,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DRIVER INATTENTION; FAILED TO STOP AT PROPER PLACE,1/4/21,1,B - SUSPECTED MINOR INJURY,1756,2021,NO DATA,MONDAY,17:00 - 17:59,-1,INTERSECTION,29.99256477,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.73451298,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,CHESTNUT FALLS DR,NO DATA,No Data,Yes,1 - CLEAR
18071213,NO,TRUE,NOT APPLICABLE,HOUSTON,TURNED IMPROPERLY - WIDE RIGHT;UNDER INFLUENCE - DRUG;OTHER (EXPLAIN IN NARRATIVE),1/5/21,1,K - FATAL INJURY,749,2021,40,TUESDAY,07:00 - 07:59,-1,INTERSECTION RELATED,29.73739243,CURB-SUB-SURFACE ONLY,NONE (UNPAVED),NO DESIGNATED USE,"4 - DARK, UNKNOWN LIGHTING",-95.52110303,8,NOT APPLICABLE,"250,000 POP AND OVER",CURB-SUB-SURFACE ONLY,No Data,NONE (UNPAVED),NO DESIGNATED USE,No Data,4,No Data,40,FM1093,NO DATA,90,Yes,1 - CLEAR
18079499,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,OTHER (EXPLAIN IN NARRATIVE),1/5/21,1,C - POSSIBLE INJURY,858,2021,2T,TUESDAY,08:00 - 08:59,-1,INTERSECTION RELATED,29.90255296,No Data,No Data,No Data,1 - DAYLIGHT,-95.3121731,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,EASTEX FWY,NO DATA,No Data,Yes,1 - CLEAR
18050176,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/7/21,1,B - SUSPECTED MINOR INJURY,1204,2021,30,THURSDAY,12:00 - 12:59,-1,INTERSECTION,29.7943548,No Data,No Data,No Data,1 - DAYLIGHT,-95.39789308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,W 13TH ST,NO DATA,No Data,Yes,1 - CLEAR
18053863,NO,TRUE,NOT APPLICABLE,HOUSTON,WRONG WAY - ONE WAY ROAD,1/7/21,1,B - SUSPECTED MINOR INJURY,1229,2021,30,THURSDAY,12:00 - 12:59,-1,INTERSECTION RELATED,29.69785482,No Data,No Data,No Data,1 - DAYLIGHT,-95.41822308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,KIRBY DR,NO DATA,No Data,Yes,1 - CLEAR
18146500,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN;FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,1/8/21,1,A - SUSPECTED SERIOUS INJURY,1216,2021,20,FRIDAY,12:00 - 12:59,-1,INTERSECTION RELATED,29.78741479,No Data,No Data,No Data,1 - DAYLIGHT,-95.3134831,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,WALLISVILLE RD,5798,No Data,Yes,1 - CLEAR
18054964,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,OTHER (EXPLAIN IN NARRATIVE),1/9/21,1,K - FATAL INJURY,1605,2021,NO DATA,SATURDAY,16:00 - 16:59,-1,NON INTERSECTION,30.02286063,CURB-SUB-SURFACE ONLY,CONCRETE SURFACE (PAVED),BICYCLE,1 - DAYLIGHT,-95.38949948,8,NOT APPLICABLE,RURAL,NONE,No Data,CONCRETE SURFACE (PAVED),BICYCLE,No Data,2,No Data,55,FM1960,2519,111,Yes,1 - CLEAR
18093145,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),1/9/21,1,B - SUSPECTED MINOR INJURY,1102,2021,50,SATURDAY,11:00 - 11:59,-1,NON INTERSECTION,29.73090146,No Data,No Data,No Data,1 - DAYLIGHT,-95.34796831,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,DREW ST,3605,No Data,Yes,1 - CLEAR
18060660,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN;OTHER (EXPLAIN IN NARRATIVE),1/13/21,1,B - SUSPECTED MINOR INJURY,745,2021,50,WEDNESDAY,07:00 - 07:59,-1,NON INTERSECTION,29.5944418,No Data,No Data,No Data,1 - DAYLIGHT,-95.11470561,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,HICKORY KNOLL DR,16022,No Data,Yes,1 - CLEAR
18073130,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO CONTROL SPEED,1/14/21,1,C - POSSIBLE INJURY,1430,2021,40,THURSDAY,14:00 - 14:59,-1,INTERSECTION RELATED,29.61227483,No Data,No Data,No Data,1 - DAYLIGHT,-95.38024309,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,FUQUA ST,2900,No Data,Yes,1 - CLEAR
18063707,NO,FALSE,NOT APPLICABLE,HOUSTON,DISREGARD STOP SIGN OR LIGHT,1/15/21,1,A - SUSPECTED SERIOUS INJURY,1451,2021,40,FRIDAY,14:00 - 14:59,-1,INTERSECTION,29.75893165,No Data,No Data,No Data,1 - DAYLIGHT,-95.4116503,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,KIRBY DR,NO DATA,No Data,Yes,1 - CLEAR
18065640,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,WRONG SIDE - APPROACH OR INTERSECTION,1/17/21,1,B - SUSPECTED MINOR INJURY,1125,2021,NO DATA,SUNDAY,11:00 - 11:59,-1,DRIVEWAY ACCESS,29.99813652,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,1 - DAYLIGHT,-95.16509753,4,NOT APPLICABLE,RURAL,NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,45,FM1960,NO DATA,48,Yes,1 - CLEAR
18065588,NO,FALSE,NOT APPLICABLE,BAYTOWN,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,1/18/21,1,B - SUSPECTED MINOR INJURY,1543,2021,NO DATA,MONDAY,15:00 - 15:59,-1,NON INTERSECTION,29.7334256,CURB-SURFACE DRAINAGE ONLY,NONE (UNPAVED),NO DESIGNATED USE,1 - DAYLIGHT,-94.95676472,6,NOT APPLICABLE,"50,000 - 99,999 POP",CURB-SURFACE DRAINAGE ONLY,No Data,NONE (UNPAVED),NO DESIGNATED USE,No Data,3,No Data,40,BS0146E,NO DATA,66,Yes,1 - CLEAR
18066795,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,1/18/21,1,C - POSSIBLE INJURY,1922,2021,10,MONDAY,19:00 - 19:59,-1,INTERSECTION RELATED,29.74031552,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.3048234,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,AVENUE F,6801,No Data,Yes,3 - RAIN
18069290,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/19/21,1,B - SUSPECTED MINOR INJURY,1645,2021,30,TUESDAY,16:00 - 16:59,-1,INTERSECTION RELATED,29.73850481,No Data,No Data,No Data,1 - DAYLIGHT,-95.41635308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,W ALABAMA ST,2399,No Data,Yes,1 - CLEAR
18071241,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO CONTROL SPEED,1/20/21,1,B - SUSPECTED MINOR INJURY,1953,2021,NO DATA,WEDNESDAY,19:00 - 19:59,-1,NON INTERSECTION,29.98459478,No Data,No Data,No Data,"2 - DARK, NOT LIGHTED",-95.71080302,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,CYPRESSWOOD DR,18700,No Data,Yes,1 - CLEAR
18093940,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/20/21,1,A - SUSPECTED SERIOUS INJURY,1459,2021,30,WEDNESDAY,14:00 - 14:59,-1,INTERSECTION,29.7904748,No Data,No Data,No Data,1 - DAYLIGHT,-95.40987308,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,N SHEPHERD DR,1098,No Data,Yes,2 - CLOUDY
18071291,NO,TRUE,NOT APPLICABLE,HOUSTON,FAULTY EVASIVE ACTION,1/21/21,1,C - POSSIBLE INJURY,700,2021,50,THURSDAY,07:00 - 07:59,-1,INTERSECTION,29.99932475,No Data,No Data,No Data,1 - DAYLIGHT,-95.23609311,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,FM 1960,NO DATA,No Data,Yes,2 - CLOUDY
18081556,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,CHANGED LANE WHEN UNSAFE; DRIVER INATTENTION,1/22/21,1,B - SUSPECTED MINOR INJURY,1758,2021,4E,FRIDAY,17:00 - 17:59,-1,NON INTERSECTION,29.77496966,No Data,No Data,No Data,1 - DAYLIGHT,-95.77208682,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,BENBURY DR,23000,No Data,Yes,1 - CLEAR
18085841,NO,TRUE,NOT APPLICABLE,HOUSTON,TURNED WHEN UNSAFE,1/25/21,1,C - POSSIBLE INJURY,645,2021,20,MONDAY,06:00 - 06:59,-1,INTERSECTION,29.85868478,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.40945307,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,W PARKER RD,601,No Data,Yes,1 - CLEAR
18083636,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DISREGARD STOP SIGN OR LIGHT,1/26/21,1,B - SUSPECTED MINOR INJURY,908,2021,3D,TUESDAY,09:00 - 09:59,-1,INTERSECTION,29.80941478,No Data,No Data,No Data,1 - DAYLIGHT,-95.13665315,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,RANCHO GRANDE DR,1900,No Data,Yes,1 - CLEAR
18090430,NO,FALSE,NOT APPLICABLE,LA PORTE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN;FAULTY EVASIVE ACTION;PEDESTRIAN FAILED TO YIELD RIGHT OF WAY TO VEHICLE,1/26/21,1,B - SUSPECTED MINOR INJURY,1914,2021,NO DATA,TUESDAY,19:00 - 19:59,-1,INTERSECTION RELATED,29.65975778,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.08673974,No Data,NOT APPLICABLE,"25,000 - 49,999 POP",No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,UNDERWOOD RD,3342,No Data,Yes,1 - CLEAR
18081805,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),1/28/21,1,B - SUSPECTED MINOR INJURY,1335,2021,20,THURSDAY,13:00 - 13:59,-1,NON INTERSECTION,29.68889482,No Data,No Data,No Data,1 - DAYLIGHT,-95.59197616,No Data,OTHER,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,BEECHNUT ST,NO DATA,No Data,Yes,1 - CLEAR
18081878,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),1/28/21,1,B - SUSPECTED MINOR INJURY,1750,2021,1,THURSDAY,17:00 - 17:59,-1,INTERSECTION,29.70049481,No Data,No Data,No Data,1 - DAYLIGHT,-95.39989425,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,-1,LYNDON ST,1154,No Data,Yes,1 - CLEAR
18084506,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/28/21,1,C - POSSIBLE INJURY,1150,2021,10,THURSDAY,11:00 - 11:59,-1,INTERSECTION,29.7600348,No Data,No Data,No Data,1 - DAYLIGHT,-95.34475309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,S JENSEN DR,300,No Data,Yes,1 - CLEAR
18086553,NO,TRUE,NOT APPLICABLE,HUMBLE,DROVE WITHOUT HEADLIGHTS;WRONG SIDE - APPROACH OR INTERSECTION,1/28/21,1,B - SUSPECTED MINOR INJURY,527,2021,NO DATA,THURSDAY,05:00 - 05:59,-1,INTERSECTION RELATED,30.00497841,NONE,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,"3 - DARK, LIGHTED",-95.2824331,6,NOT APPLICABLE,"10,000 - 24,999 POP",NONE,No Data,BITUMINOUS SURFACE (PAVED),EMERGENCY ONLY,No Data,3,No Data,50,FM1960,NO DATA,72,Yes,1 - CLEAR
18088062,NO,TRUE,NOT APPLICABLE,HOUSTON,WRONG SIDE - APPROACH OR INTERSECTION,1/29/21,1,C - POSSIBLE INJURY,1551,2021,20,FRIDAY,15:00 - 15:59,-1,INTERSECTION RELATED,29.80940479,No Data,No Data,No Data,1 - DAYLIGHT,-95.36122309,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,IRVINGTON BLVD,NO DATA,No Data,Yes,1 - CLEAR
18106105,NO,TRUE,NOT APPLICABLE,HOUSTON,NONE,1/29/21,1,C - POSSIBLE INJURY,1310,2021,20,FRIDAY,13:00 - 13:59,-1,INTERSECTION,29.66215482,No Data,No Data,No Data,1 - DAYLIGHT,-95.3586731,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,20,DUANE ST,8925,No Data,Yes,1 - CLEAR
18094648,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO CONTROL SPEED,1/31/21,1,B - SUSPECTED MINOR INJURY,1113,2021,30,SUNDAY,11:00 - 11:59,-1,NON INTERSECTION,29.68481912,No Data,No Data,No Data,1 - DAYLIGHT,-95.44064176,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,GLENSHIRE DR,4002,No Data,Yes,1 - CLEAR
18094058,NO,TRUE,NOT APPLICABLE,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,2/1/21,2,B - SUSPECTED MINOR INJURY,1704,2021,5E,MONDAY,17:00 - 17:59,-1,INTERSECTION RELATED,29.93365477,No Data,No Data,No Data,1 - DAYLIGHT,-95.56001303,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,HARVEST WIND DR,NO DATA,No Data,Yes,1 - CLEAR
18089147,NO,FALSE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,2/2/21,2,B - SUSPECTED MINOR INJURY,1500,2021,10,TUESDAY,15:00 - 15:59,-1,DRIVEWAY ACCESS,29.7650542,No Data,No Data,No Data,1 - DAYLIGHT,-95.35681228,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,10,ALLEN ST,1238,No Data,Yes,1 - CLEAR
18091409,NO,FALSE,NOT APPLICABLE,OUTSIDE CITY LIMITS,DISTRACTION IN VEHICLE;FAILED TO YIELD RIGHT OF WAY - STOP SIGN;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,2/2/21,2,B - SUSPECTED MINOR INJURY,1722,2021,NO DATA,TUESDAY,17:00 - 17:59,-1,INTERSECTION RELATED,29.89523736,No Data,No Data,No Data,1 - DAYLIGHT,-95.47602306,No Data,NOT APPLICABLE,RURAL,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,ENCHANTED FOREST DR,8896,No Data,Yes,1 - CLEAR
18092352,NO,FALSE,NOT APPLICABLE,HOUSTON,DISREGARD STOP AND GO SIGNAL,2/3/21,2,B - SUSPECTED MINOR INJURY,1657,2021,50,WEDNESDAY,16:00 - 16:59,-1,NON INTERSECTION,29.57873802,No Data,No Data,No Data,1 - DAYLIGHT,-95.10589749,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,BAY AREA BLVD,2727,No Data,Yes,1 - CLEAR
18092366,NO,TRUE,NOT APPLICABLE,HOUSTON,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,2/4/21,2,B - SUSPECTED MINOR INJURY,1607,2021,10,THURSDAY,16:00 - 16:59,-1,INTERSECTION RELATED,29.63956482,No Data,No Data,No Data,1 - DAYLIGHT,-95.24512313,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,CLEARWOOD ST,NO DATA,No Data,Yes,1 - CLEAR
18093708,NO,FALSE,NOT APPLICABLE,HOUSTON,OTHER (EXPLAIN IN NARRATIVE),2/4/21,2,B - SUSPECTED MINOR INJURY,1659,2021,10,THURSDAY,16:00 - 16:59,-1,NON INTERSECTION,29.69570279,No Data,No Data,No Data,1 - DAYLIGHT,-95.36262145,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,25,DAPHNE ST,3822,No Data,Yes,1 - CLEAR
18093756,NO,FALSE,NOT APPLICABLE,HOUSTON,TURNED WHEN UNSAFE,2/4/21,2,B - SUSPECTED MINOR INJURY,1840,2021,10,THURSDAY,18:00 - 18:59,-1,DRIVEWAY ACCESS,29.63925591,No Data,No Data,No Data,"3 - DARK, LIGHTED",-95.24519718,No Data,NOT APPLICABLE,"250,000 POP AND OVER",No Data,No Data,No Data,No Data,No Data,No Data,No Data,35,CLEARWOOD DR,8961,No Data,Yes,1 - CLEAR
